2.017451713336866533e+03 0.000000000000000000e+00 5.380153817837338011e+02
0.000000000000000000e+00 2.020872611841825801e+03 9.630688603657100657e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
