-2.505703410257256736e-02
-9.972727817921297477e-01
1.514800138587556362e-02
7.115591080944550645e-03
1.601740527070879327e+00
2.575621691826305085e-02
1.090087477181655995e+00
-1.891635699579253260e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
